datetime,respondent_code,value
2024-10-05 15:00:00,NE,9207
2024-10-05 15:00:00,NE,9500
2024-10-05 15:00:00,NE,9355
2024-10-05 16:00:00,NE,9328
2024-10-05 16:00:00,NE,9361
2024-10-05 16:00:00,NE,33
2024-10-05 16:00:00,NE,8800
2024-10-05 17:00:00,NE,326
2024-10-05 17:00:00,NE,9665
2024-10-05 17:00:00,NE,8500
2024-10-05 17:00:00,NE,9339
2024-10-05 18:00:00,NE,8570
2024-10-05 18:00:00,NE,9467
2024-10-05 18:00:00,NE,207
2024-10-05 18:00:00,NE,9674
2024-10-05 19:00:00,NE,202
2024-10-05 19:00:00,NE,9812
2024-10-05 19:00:00,NE,8850
2024-10-05 19:00:00,NE,9610
2024-10-05 20:00:00,NE,-214
2024-10-05 20:00:00,NE,10068
2024-10-05 20:00:00,NE,9750
2024-10-05 20:00:00,NE,10282
2024-10-05 21:00:00,NE,11111
2024-10-05 21:00:00,NE,10980
2024-10-05 21:00:00,NE,-287
2024-10-05 21:00:00,NE,10824
2024-10-05 22:00:00,NE,-548
2024-10-05 22:00:00,NE,11950
2024-10-05 22:00:00,NE,12150
2024-10-05 22:00:00,NE,12498
2024-10-05 23:00:00,NE,-508
2024-10-05 23:00:00,NE,12476
2024-10-05 23:00:00,NE,13000
2024-10-05 23:00:00,NE,12984
2024-10-06 00:00:00,NE,-796
2024-10-06 00:00:00,NE,12039
2024-10-06 00:00:00,NE,12810
2024-10-06 00:00:00,NE,12835
2024-10-06 01:00:00,NE,12350
2024-10-06 01:00:00,NE,12336
2024-10-06 01:00:00,NE,-1089
2024-10-06 01:00:00,NE,11247
2024-10-06 02:00:00,NE,-1121
2024-10-06 02:00:00,NE,10558
2024-10-06 02:00:00,NE,11760
2024-10-06 02:00:00,NE,11679
2024-10-06 03:00:00,NE,-913
2024-10-06 03:00:00,NE,10038
2024-10-06 03:00:00,NE,10990
2024-10-06 03:00:00,NE,10951
2024-10-06 04:00:00,NE,10311
2024-10-06 04:00:00,NE,-881
2024-10-06 04:00:00,NE,9430
2024-10-06 04:00:00,NE,10210
2024-10-06 05:00:00,NE,-1021
2024-10-06 05:00:00,NE,8835
2024-10-06 05:00:00,NE,9580
2024-10-06 05:00:00,NE,9856
2024-10-06 06:00:00,NE,9170
2024-10-06 06:00:00,NE,9660
2024-10-06 06:00:00,NE,-1198
2024-10-06 06:00:00,NE,8462
2024-10-06 07:00:00,NE,8267
2024-10-06 07:00:00,NE,8910
2024-10-06 07:00:00,NE,9441
2024-10-06 07:00:00,NE,-1174
2024-10-06 08:00:00,NE,-1190
2024-10-06 08:00:00,NE,8116
2024-10-06 08:00:00,NE,8780
2024-10-06 08:00:00,NE,9306
2024-10-06 09:00:00,NE,9298
2024-10-06 09:00:00,NE,8084
2024-10-06 09:00:00,NE,8790
2024-10-06 09:00:00,NE,-1214
2024-10-06 10:00:00,NE,-1144
2024-10-06 10:00:00,NE,8124
2024-10-06 10:00:00,NE,9000
2024-10-06 10:00:00,NE,9268
2024-10-06 11:00:00,NE,9580
2024-10-06 11:00:00,NE,9440
2024-10-06 11:00:00,NE,-1243
2024-10-06 11:00:00,NE,8337
2024-10-06 12:00:00,NE,-1275
2024-10-06 12:00:00,NE,8512
2024-10-06 12:00:00,NE,9780
2024-10-06 12:00:00,NE,9787
2024-10-06 13:00:00,NE,-1095
2024-10-06 13:00:00,NE,8377
2024-10-06 13:00:00,NE,9450
2024-10-06 13:00:00,NE,9472
2024-10-06 14:00:00,NE,9238
2024-10-06 14:00:00,NE,-1084
2024-10-06 14:00:00,NE,8154
2024-10-06 14:00:00,NE,8810
2024-10-06 15:00:00,NE,-944
2024-10-06 15:00:00,NE,8221
2024-10-06 15:00:00,NE,8030
2024-10-06 15:00:00,NE,9165
2024-10-06 16:00:00,NE,7680
2024-10-06 16:00:00,NE,8890
2024-10-06 16:00:00,NE,-664
2024-10-06 16:00:00,NE,8226
2024-10-06 17:00:00,NE,8022
2024-10-06 17:00:00,NE,7620
2024-10-06 17:00:00,NE,8805
2024-10-06 17:00:00,NE,-783
2024-10-06 18:00:00,NE,-713
2024-10-06 18:00:00,NE,8196
2024-10-06 18:00:00,NE,7870
2024-10-06 18:00:00,NE,8909
2024-10-06 19:00:00,NE,-811
2024-10-06 19:00:00,NE,8547
2024-10-06 19:00:00,NE,8260
2024-10-06 19:00:00,NE,9358
2024-10-06 20:00:00,NE,-572
2024-10-06 20:00:00,NE,9365
2024-10-06 20:00:00,NE,9110
2024-10-06 20:00:00,NE,9937
2024-10-06 21:00:00,NE,10978
2024-10-06 21:00:00,NE,10600
2024-10-06 21:00:00,NE,-923
2024-10-06 21:00:00,NE,10055
2024-10-06 22:00:00,NE,-1072
2024-10-06 22:00:00,NE,11484
2024-10-06 22:00:00,NE,12000
2024-10-06 22:00:00,NE,12556
2024-10-06 23:00:00,NE,13000
2024-10-06 23:00:00,NE,13276
2024-10-06 23:00:00,NE,-1204
2024-10-06 23:00:00,NE,12072
2024-10-07 00:00:00,NE,-1252
2024-10-07 00:00:00,NE,11949
2024-10-07 00:00:00,NE,12860
2024-10-07 00:00:00,NE,13201
2024-10-07 01:00:00,NE,-1373
2024-10-07 01:00:00,NE,11249
2024-10-07 01:00:00,NE,12370
2024-10-07 01:00:00,NE,12622
2024-10-07 02:00:00,NE,11808
2024-10-07 02:00:00,NE,11650
2024-10-07 02:00:00,NE,-1514
2024-10-07 02:00:00,NE,10294
2024-10-07 03:00:00,NE,9778
2024-10-07 03:00:00,NE,10790
2024-10-07 03:00:00,NE,10849
2024-10-07 03:00:00,NE,-1071
2024-10-07 04:00:00,NE,-1116
2024-10-07 04:00:00,NE,8948
2024-10-07 04:00:00,NE,9980
2024-10-07 04:00:00,NE,10064
2024-10-07 05:00:00,NE,10029
2024-10-07 05:00:00,NE,8773
2024-10-07 05:00:00,NE,9510
2024-10-07 05:00:00,NE,-1256
2024-10-07 06:00:00,NE,-1253
2024-10-07 06:00:00,NE,8744
2024-10-07 06:00:00,NE,9170
2024-10-07 06:00:00,NE,9997
2024-10-07 07:00:00,NE,10122
2024-10-07 07:00:00,NE,9010
2024-10-07 07:00:00,NE,-1270
2024-10-07 07:00:00,NE,8852
2024-10-07 08:00:00,NE,-1110
2024-10-07 08:00:00,NE,8993
2024-10-07 08:00:00,NE,8990
2024-10-07 08:00:00,NE,10103
2024-10-07 09:00:00,NE,-1087
2024-10-07 09:00:00,NE,8982
2024-10-07 09:00:00,NE,9280
2024-10-07 09:00:00,NE,10069
2024-10-07 10:00:00,NE,10434
2024-10-07 10:00:00,NE,-1034
2024-10-07 10:00:00,NE,9400
2024-10-07 10:00:00,NE,10080
2024-10-07 11:00:00,NE,-613
2024-10-07 11:00:00,NE,10832
2024-10-07 11:00:00,NE,11470
2024-10-07 11:00:00,NE,11445
2024-10-07 12:00:00,NE,12478
2024-10-07 12:00:00,NE,11305
2024-10-07 12:00:00,NE,-1173
2024-10-07 12:00:00,NE,12360
2024-10-07 13:00:00,NE,11541
2024-10-07 13:00:00,NE,13000
2024-10-07 13:00:00,NE,-1459
2024-10-07 13:00:00,NE,12600
2024-10-07 14:00:00,NE,13422
2024-10-07 14:00:00,NE,-1434
2024-10-07 14:00:00,NE,11988
2024-10-07 14:00:00,NE,13390
2024-10-07 15:00:00,NE,12075
2024-10-07 15:00:00,NE,13490
2024-10-07 15:00:00,NE,-1415
2024-10-07 15:00:00,NE,13330
2024-10-07 16:00:00,NE,-1415
2024-10-07 16:00:00,NE,11742
2024-10-07 16:00:00,NE,13150
2024-10-07 16:00:00,NE,13157
2024-10-07 17:00:00,NE,-1359
2024-10-07 17:00:00,NE,12860
2024-10-07 17:00:00,NE,12818
2024-10-07 17:00:00,NE,11459
2024-10-07 18:00:00,NE,-1004
2024-10-07 18:00:00,NE,11643
2024-10-07 18:00:00,NE,12780
2024-10-07 18:00:00,NE,12647
2024-10-07 19:00:00,NE,12417
2024-10-07 19:00:00,NE,11320
2024-10-07 19:00:00,NE,12520
2024-10-07 19:00:00,NE,-1097
2024-10-07 20:00:00,NE,-970
2024-10-07 20:00:00,NE,11649
2024-10-07 20:00:00,NE,12670
2024-10-07 20:00:00,NE,12619
2024-10-07 21:00:00,NE,-1080
2024-10-07 21:00:00,NE,12081
2024-10-07 21:00:00,NE,13070
2024-10-07 21:00:00,NE,13161
2024-10-07 22:00:00,NE,-1287
2024-10-07 22:00:00,NE,12617
2024-10-07 22:00:00,NE,13850
2024-10-07 22:00:00,NE,13904
2024-10-07 23:00:00,NE,14189
2024-10-07 23:00:00,NE,14450
2024-10-07 23:00:00,NE,-1295
2024-10-07 23:00:00,NE,12894
2024-10-08 00:00:00,NE,-1380
2024-10-08 00:00:00,NE,12577
2024-10-08 00:00:00,NE,14140
2024-10-08 00:00:00,NE,13957
2024-10-08 01:00:00,NE,-1437
2024-10-08 01:00:00,NE,11926
2024-10-08 01:00:00,NE,13410
2024-10-08 01:00:00,NE,13363
2024-10-08 02:00:00,NE,12451
2024-10-08 02:00:00,NE,-1202
2024-10-08 02:00:00,NE,11249
2024-10-08 02:00:00,NE,12420
2024-10-08 03:00:00,NE,-1283
2024-10-08 03:00:00,NE,10148
2024-10-08 03:00:00,NE,11370
2024-10-08 03:00:00,NE,11431
2024-10-08 04:00:00,NE,10713
2024-10-08 04:00:00,NE,-873
2024-10-08 04:00:00,NE,9840
2024-10-08 04:00:00,NE,10430
2024-10-08 05:00:00,NE,-712
2024-10-08 05:00:00,NE,9603
2024-10-08 05:00:00,NE,9810
2024-10-08 05:00:00,NE,10315
2024-10-08 06:00:00,NE,-681
2024-10-08 06:00:00,NE,9578
2024-10-08 06:00:00,NE,9420
2024-10-08 06:00:00,NE,10259
2024-10-08 07:00:00,NE,-501
2024-10-08 07:00:00,NE,9512
2024-10-08 07:00:00,NE,9210
2024-10-08 07:00:00,NE,10013
2024-10-08 08:00:00,NE,9947
2024-10-08 08:00:00,NE,9150
2024-10-08 08:00:00,NE,-595
2024-10-08 08:00:00,NE,9352
2024-10-08 09:00:00,NE,-489
2024-10-08 09:00:00,NE,9699
2024-10-08 09:00:00,NE,9390
2024-10-08 09:00:00,NE,10188
2024-10-08 10:00:00,NE,-449
2024-10-08 10:00:00,NE,10107
2024-10-08 10:00:00,NE,10210
2024-10-08 10:00:00,NE,10556
2024-10-08 11:00:00,NE,11523
2024-10-08 11:00:00,NE,-526
2024-10-08 11:00:00,NE,10997
2024-10-08 11:00:00,NE,11550
2024-10-08 12:00:00,NE,-970
2024-10-08 12:00:00,NE,11234
2024-10-08 12:00:00,NE,12150
2024-10-08 12:00:00,NE,12204
2024-10-08 13:00:00,NE,11397
2024-10-08 13:00:00,NE,-976
2024-10-08 13:00:00,NE,10421
2024-10-08 13:00:00,NE,11390
2024-10-08 14:00:00,NE,-742
2024-10-08 14:00:00,NE,9735
2024-10-08 14:00:00,NE,10320
2024-10-08 14:00:00,NE,10477
2024-10-08 15:00:00,NE,-300
2024-10-08 15:00:00,NE,9597
2024-10-08 15:00:00,NE,9010
2024-10-08 15:00:00,NE,9897
2024-10-08 16:00:00,NE,16
2024-10-08 16:00:00,NE,9384
2024-10-08 16:00:00,NE,8640
2024-10-08 16:00:00,NE,9368
2024-10-08 17:00:00,NE,8630
2024-10-08 17:00:00,NE,9314
2024-10-08 17:00:00,NE,-111
2024-10-08 17:00:00,NE,9203
2024-10-08 18:00:00,NE,9420
2024-10-08 18:00:00,NE,8830
2024-10-08 18:00:00,NE,9578
2024-10-08 18:00:00,NE,-158
2024-10-08 19:00:00,NE,-133
2024-10-08 19:00:00,NE,9962
2024-10-08 19:00:00,NE,9390
2024-10-08 19:00:00,NE,10095
2024-10-08 20:00:00,NE,10329
2024-10-08 20:00:00,NE,10111
2024-10-08 20:00:00,NE,10150
2024-10-08 20:00:00,NE,-218
2024-10-08 21:00:00,NE,-787
2024-10-08 21:00:00,NE,10846
2024-10-08 21:00:00,NE,11800
2024-10-08 21:00:00,NE,11633
2024-10-08 22:00:00,NE,13065
2024-10-08 22:00:00,NE,11992
2024-10-08 22:00:00,NE,-1073
2024-10-08 22:00:00,NE,13040
2024-10-08 23:00:00,NE,-1453
2024-10-08 23:00:00,NE,12282
2024-10-08 23:00:00,NE,13900
2024-10-08 23:00:00,NE,13735
2024-10-09 00:00:00,NE,13800
2024-10-09 00:00:00,NE,13676
2024-10-09 00:00:00,NE,-1515
2024-10-09 00:00:00,NE,12161
2024-10-09 01:00:00,NE,-1786
2024-10-09 01:00:00,NE,11370
2024-10-09 01:00:00,NE,13210
2024-10-09 01:00:00,NE,13156
2024-10-09 02:00:00,NE,-1538
2024-10-09 02:00:00,NE,10786
2024-10-09 02:00:00,NE,12340
2024-10-09 02:00:00,NE,12324
2024-10-09 03:00:00,NE,11296
2024-10-09 03:00:00,NE,11290
2024-10-09 03:00:00,NE,-1332
2024-10-09 03:00:00,NE,9964
2024-10-09 04:00:00,NE,-1063
2024-10-09 04:00:00,NE,9591
2024-10-09 04:00:00,NE,10380
2024-10-09 04:00:00,NE,10654
2024-10-09 05:00:00,NE,-800
2024-10-09 05:00:00,NE,9233
2024-10-09 05:00:00,NE,9780
2024-10-09 05:00:00,NE,10033
2024-10-09 06:00:00,NE,-848
2024-10-09 06:00:00,NE,9106
2024-10-09 06:00:00,NE,9440
2024-10-09 06:00:00,NE,9954
2024-10-09 07:00:00,NE,9230
2024-10-09 07:00:00,NE,9763
2024-10-09 07:00:00,NE,-849
2024-10-09 07:00:00,NE,8914
2024-10-09 08:00:00,NE,-983
2024-10-09 08:00:00,NE,8757
2024-10-09 08:00:00,NE,9220
2024-10-09 08:00:00,NE,9740
2024-10-09 09:00:00,NE,-728
2024-10-09 09:00:00,NE,9257
2024-10-09 09:00:00,NE,9490
2024-10-09 09:00:00,NE,9985
2024-10-09 10:00:00,NE,10230
2024-10-09 10:00:00,NE,-832
2024-10-09 10:00:00,NE,9398
2024-10-09 10:00:00,NE,10320
2024-10-09 11:00:00,NE,-946
2024-10-09 11:00:00,NE,10748
2024-10-09 11:00:00,NE,11670
2024-10-09 11:00:00,NE,11694
2024-10-09 12:00:00,NE,12280
2024-10-09 12:00:00,NE,12419
2024-10-09 12:00:00,NE,-1363
2024-10-09 12:00:00,NE,11056
2024-10-09 13:00:00,NE,10691
2024-10-09 13:00:00,NE,11550
2024-10-09 13:00:00,NE,11750
2024-10-09 13:00:00,NE,-1059
2024-10-09 14:00:00,NE,-481
2024-10-09 14:00:00,NE,10156
2024-10-09 14:00:00,NE,10500
2024-10-09 14:00:00,NE,10637
2024-10-09 15:00:00,NE,10566
2024-10-09 15:00:00,NE,9980
2024-10-09 15:00:00,NE,9760
2024-10-09 15:00:00,NE,-586
2024-10-09 16:00:00,NE,-399
2024-10-09 16:00:00,NE,9974
2024-10-09 16:00:00,NE,9290
2024-10-09 16:00:00,NE,10373
2024-10-09 17:00:00,NE,10314
2024-10-09 17:00:00,NE,9310
2024-10-09 17:00:00,NE,-353
2024-10-09 17:00:00,NE,9961
2024-10-09 18:00:00,NE,-677
2024-10-09 18:00:00,NE,9824
2024-10-09 18:00:00,NE,9650
2024-10-09 18:00:00,NE,10501
2024-10-09 19:00:00,NE,-421
2024-10-09 19:00:00,NE,10138
2024-10-09 19:00:00,NE,10220
2024-10-09 19:00:00,NE,10559
2024-10-09 20:00:00,NE,10894
2024-10-09 20:00:00,NE,-608
2024-10-09 20:00:00,NE,10286
2024-10-09 20:00:00,NE,11110
2024-10-09 21:00:00,NE,-921
2024-10-09 21:00:00,NE,11108
2024-10-09 21:00:00,NE,12210
2024-10-09 21:00:00,NE,12029
2024-10-09 22:00:00,NE,13200
2024-10-09 22:00:00,NE,13183
2024-10-09 22:00:00,NE,-980
2024-10-09 22:00:00,NE,12203
2024-10-09 23:00:00,NE,12534
2024-10-09 23:00:00,NE,13900
2024-10-09 23:00:00,NE,13810
2024-10-09 23:00:00,NE,-1276
2024-10-10 00:00:00,NE,-1368
2024-10-10 00:00:00,NE,12370
2024-10-10 00:00:00,NE,13850
2024-10-10 00:00:00,NE,13738
2024-10-10 01:00:00,NE,-1390
2024-10-10 01:00:00,NE,11847
2024-10-10 01:00:00,NE,13270
2024-10-10 01:00:00,NE,13237
2024-10-10 02:00:00,NE,-1234
2024-10-10 02:00:00,NE,11169
2024-10-10 02:00:00,NE,12370
2024-10-10 02:00:00,NE,12403
2024-10-10 03:00:00,NE,11349
2024-10-10 03:00:00,NE,11340
2024-10-10 03:00:00,NE,-1097
2024-10-10 03:00:00,NE,10252
2024-10-10 04:00:00,NE,-580
2024-10-10 04:00:00,NE,9823
2024-10-10 04:00:00,NE,10430
2024-10-10 04:00:00,NE,10403
2024-10-10 05:00:00,NE,9830
2024-10-10 05:00:00,NE,10101
2024-10-10 05:00:00,NE,-389
2024-10-10 05:00:00,NE,9712
2024-10-10 06:00:00,NE,-576
2024-10-10 06:00:00,NE,9393
2024-10-10 06:00:00,NE,9530
2024-10-10 06:00:00,NE,9969
2024-10-10 07:00:00,NE,-725
2024-10-10 07:00:00,NE,9091
2024-10-10 07:00:00,NE,9370
2024-10-10 07:00:00,NE,9816
2024-10-10 08:00:00,NE,9630
2024-10-10 08:00:00,NE,9360
2024-10-10 08:00:00,NE,-563
2024-10-10 08:00:00,NE,9067
2024-10-10 09:00:00,NE,9460
2024-10-10 09:00:00,NE,9660
2024-10-10 09:00:00,NE,10036
2024-10-10 09:00:00,NE,-576
2024-10-10 10:00:00,NE,-297
2024-10-10 10:00:00,NE,10010
2024-10-10 10:00:00,NE,10600
2024-10-10 10:00:00,NE,10307
2024-10-10 11:00:00,NE,11742
2024-10-10 11:00:00,NE,10972
2024-10-10 11:00:00,NE,12130
2024-10-10 11:00:00,NE,-770
2024-10-10 12:00:00,NE,-972
2024-10-10 12:00:00,NE,11527
2024-10-10 12:00:00,NE,12730
2024-10-10 12:00:00,NE,12499
2024-10-10 13:00:00,NE,11791
2024-10-10 13:00:00,NE,11930
2024-10-10 13:00:00,NE,-731
2024-10-10 13:00:00,NE,11060
2024-10-10 14:00:00,NE,40
2024-10-10 14:00:00,NE,10673
2024-10-10 14:00:00,NE,10690
2024-10-10 14:00:00,NE,10633
2024-10-10 15:00:00,NE,654
2024-10-10 15:00:00,NE,10880
2024-10-10 15:00:00,NE,9970
2024-10-10 15:00:00,NE,10226
2024-10-10 16:00:00,NE,10010
2024-10-10 16:00:00,NE,811
2024-10-10 16:00:00,NE,10821
2024-10-10 16:00:00,NE,9600
2024-10-10 17:00:00,NE,481
2024-10-10 17:00:00,NE,10462
2024-10-10 17:00:00,NE,9440
2024-10-10 17:00:00,NE,9981
2024-10-10 18:00:00,NE,10181
2024-10-10 18:00:00,NE,9600
2024-10-10 18:00:00,NE,344
2024-10-10 18:00:00,NE,10525
2024-10-10 19:00:00,NE,10712
2024-10-10 19:00:00,NE,10357
2024-10-10 19:00:00,NE,355
2024-10-10 19:00:00,NE,9930
2024-10-10 20:00:00,NE,289
2024-10-10 20:00:00,NE,11014
2024-10-10 20:00:00,NE,10660
2024-10-10 20:00:00,NE,10725
2024-10-10 21:00:00,NE,-43
2024-10-10 21:00:00,NE,11781
2024-10-10 21:00:00,NE,11970
2024-10-10 21:00:00,NE,11824
2024-10-10 22:00:00,NE,13072
2024-10-10 22:00:00,NE,-436
2024-10-10 22:00:00,NE,12636
2024-10-10 22:00:00,NE,13230
2024-10-10 23:00:00,NE,-441
2024-10-10 23:00:00,NE,13343
2024-10-10 23:00:00,NE,13950
2024-10-10 23:00:00,NE,13784
2024-10-11 00:00:00,NE,13690
2024-10-11 00:00:00,NE,-601
2024-10-11 00:00:00,NE,13089
2024-10-11 00:00:00,NE,13940
2024-10-11 01:00:00,NE,-660
2024-10-11 01:00:00,NE,12548
2024-10-11 01:00:00,NE,13410
2024-10-11 01:00:00,NE,13208
2024-10-11 02:00:00,NE,-697
2024-10-11 02:00:00,NE,11807
2024-10-11 02:00:00,NE,12590
2024-10-11 02:00:00,NE,12504
2024-10-11 03:00:00,NE,-301
2024-10-11 03:00:00,NE,11208
2024-10-11 03:00:00,NE,11500
2024-10-11 03:00:00,NE,11509
2024-10-11 04:00:00,NE,10610
2024-10-11 04:00:00,NE,10590
2024-10-11 04:00:00,NE,10569
2024-10-11 04:00:00,NE,-21
2024-10-11 05:00:00,NE,10436
2024-10-11 05:00:00,NE,-262
2024-10-11 05:00:00,NE,10174
2024-10-11 05:00:00,NE,9980
2024-10-11 06:00:00,NE,-500
2024-10-11 06:00:00,NE,9692
2024-10-11 06:00:00,NE,9630
2024-10-11 06:00:00,NE,10192
2024-10-11 07:00:00,NE,9376
2024-10-11 07:00:00,NE,9490
2024-10-11 07:00:00,NE,9993
2024-10-11 07:00:00,NE,-617
2024-10-11 08:00:00,NE,-586
2024-10-11 08:00:00,NE,9382
2024-10-11 08:00:00,NE,9490
2024-10-11 08:00:00,NE,9968
2024-10-11 09:00:00,NE,9869
2024-10-11 09:00:00,NE,9750
2024-10-11 09:00:00,NE,-667
2024-10-11 09:00:00,NE,9202
2024-10-11 10:00:00,NE,-426
2024-10-11 10:00:00,NE,10165
2024-10-11 10:00:00,NE,10540
2024-10-11 10:00:00,NE,10591
2024-10-11 11:00:00,NE,-568
2024-10-11 11:00:00,NE,11222
2024-10-11 11:00:00,NE,11880
2024-10-11 11:00:00,NE,11790
2024-10-11 12:00:00,NE,12547
2024-10-11 12:00:00,NE,-750
2024-10-11 12:00:00,NE,11797
2024-10-11 12:00:00,NE,12390
2024-10-11 13:00:00,NE,-748
2024-10-11 13:00:00,NE,11080
2024-10-11 13:00:00,NE,11550
2024-10-11 13:00:00,NE,11828
2024-10-11 14:00:00,NE,10668
2024-10-11 14:00:00,NE,10495
2024-10-11 14:00:00,NE,-173
2024-10-11 14:00:00,NE,10280
2024-10-11 15:00:00,NE,10214
2024-10-11 15:00:00,NE,9380
2024-10-11 15:00:00,NE,10060
2024-10-11 15:00:00,NE,154
2024-10-11 16:00:00,NE,282
2024-10-11 16:00:00,NE,9902
2024-10-11 16:00:00,NE,8830
2024-10-11 16:00:00,NE,9620
2024-10-11 17:00:00,NE,9419
2024-10-11 17:00:00,NE,9577
2024-10-11 17:00:00,NE,8550
2024-10-11 17:00:00,NE,158
2024-10-11 18:00:00,NE,87
2024-10-11 18:00:00,NE,9549
2024-10-11 18:00:00,NE,8690
2024-10-11 18:00:00,NE,9462
2024-10-11 19:00:00,NE,9583
2024-10-11 19:00:00,NE,9090
2024-10-11 19:00:00,NE,112
2024-10-11 19:00:00,NE,9695
2024-10-11 20:00:00,NE,-221
2024-10-11 20:00:00,NE,10065
2024-10-11 20:00:00,NE,9960
2024-10-11 20:00:00,NE,10286
2024-10-11 21:00:00,NE,-561
2024-10-11 21:00:00,NE,10915
2024-10-11 21:00:00,NE,11340
2024-10-11 21:00:00,NE,11476
2024-10-11 22:00:00,NE,12802
2024-10-11 22:00:00,NE,-815
2024-10-11 22:00:00,NE,11987
2024-10-11 22:00:00,NE,12630
2024-10-11 23:00:00,NE,-684
2024-10-11 23:00:00,NE,12671
2024-10-11 23:00:00,NE,13210
2024-10-11 23:00:00,NE,13355
2024-10-12 00:00:00,NE,13170
2024-10-12 00:00:00,NE,-797
2024-10-12 00:00:00,NE,12373
2024-10-12 00:00:00,NE,13140
2024-10-12 01:00:00,NE,-1154
2024-10-12 01:00:00,NE,11531
2024-10-12 01:00:00,NE,12660
2024-10-12 01:00:00,NE,12685
2024-10-12 02:00:00,NE,-937
2024-10-12 02:00:00,NE,11128
2024-10-12 02:00:00,NE,12010
2024-10-12 02:00:00,NE,12065
2024-10-12 03:00:00,NE,11238
2024-10-12 03:00:00,NE,-1094
2024-10-12 03:00:00,NE,10144
2024-10-12 03:00:00,NE,11190
2024-10-12 04:00:00,NE,-916
2024-10-12 04:00:00,NE,9745
2024-10-12 04:00:00,NE,10380
2024-10-12 04:00:00,NE,10661
2024-10-12 05:00:00,NE,9864
2024-10-12 05:00:00,NE,-927
2024-10-12 05:00:00,NE,8937
2024-10-12 05:00:00,NE,9730
2024-10-12 06:00:00,NE,-975
2024-10-12 06:00:00,NE,8677
2024-10-12 06:00:00,NE,9350
2024-10-12 06:00:00,NE,9652
2024-10-12 07:00:00,NE,-892
2024-10-12 07:00:00,NE,8516
2024-10-12 07:00:00,NE,9120
2024-10-12 07:00:00,NE,9408
2024-10-12 08:00:00,NE,-825
2024-10-12 08:00:00,NE,8469
2024-10-12 08:00:00,NE,9030
2024-10-12 08:00:00,NE,9294
2024-10-12 09:00:00,NE,9349
2024-10-12 09:00:00,NE,9040
2024-10-12 09:00:00,NE,-772
2024-10-12 09:00:00,NE,8577
2024-10-12 10:00:00,NE,8986
2024-10-12 10:00:00,NE,9350
2024-10-12 10:00:00,NE,9618
2024-10-12 10:00:00,NE,-632
2024-10-12 11:00:00,NE,-700
2024-10-12 11:00:00,NE,9260
2024-10-12 11:00:00,NE,9900
2024-10-12 11:00:00,NE,9960
2024-10-12 12:00:00,NE,-999
2024-10-12 12:00:00,NE,9428
2024-10-12 12:00:00,NE,10110
2024-10-12 12:00:00,NE,10427
2024-10-12 13:00:00,NE,-727
2024-10-12 13:00:00,NE,9355
2024-10-12 13:00:00,NE,9630
2024-10-12 13:00:00,NE,10082
2024-10-12 14:00:00,NE,9363
2024-10-12 14:00:00,NE,8790
2024-10-12 14:00:00,NE,-67
2024-10-12 14:00:00,NE,9296
2024-10-12 15:00:00,NE,337
2024-10-12 15:00:00,NE,9294
2024-10-12 15:00:00,NE,8150
2024-10-12 15:00:00,NE,8957
2024-10-12 16:00:00,NE,7660
2024-10-12 16:00:00,NE,8382
2024-10-12 16:00:00,NE,473
2024-10-12 16:00:00,NE,8855
2024-10-12 17:00:00,NE,494
2024-10-12 17:00:00,NE,8651
2024-10-12 17:00:00,NE,7560
2024-10-12 17:00:00,NE,8157
2024-10-12 18:00:00,NE,694
2024-10-12 18:00:00,NE,8875
2024-10-12 18:00:00,NE,7690
2024-10-12 18:00:00,NE,8181
2024-10-12 19:00:00,NE,8558
2024-10-12 19:00:00,NE,8260
2024-10-12 19:00:00,NE,692
2024-10-12 19:00:00,NE,9250
2024-10-12 20:00:00,NE,9967
2024-10-12 20:00:00,NE,8610
2024-10-12 20:00:00,NE,9479
2024-10-12 20:00:00,NE,488
2024-10-12 21:00:00,NE,190
2024-10-12 21:00:00,NE,10511
2024-10-12 21:00:00,NE,10220
2024-10-12 21:00:00,NE,10321
2024-10-12 22:00:00,NE,11866
2024-10-12 22:00:00,NE,11843
2024-10-12 22:00:00,NE,11670
2024-10-12 22:00:00,NE,-23
2024-10-12 23:00:00,NE,6
2024-10-12 23:00:00,NE,12474
2024-10-12 23:00:00,NE,12530
2024-10-12 23:00:00,NE,12468
2024-10-13 00:00:00,NE,12344
2024-10-13 00:00:00,NE,12500
2024-10-13 00:00:00,NE,-85
2024-10-13 00:00:00,NE,12259
2024-10-13 01:00:00,NE,-495
2024-10-13 01:00:00,NE,11421
2024-10-13 01:00:00,NE,12100
2024-10-13 01:00:00,NE,11916
2024-10-13 02:00:00,NE,-233
2024-10-13 02:00:00,NE,11158
2024-10-13 02:00:00,NE,11510
2024-10-13 02:00:00,NE,11391
2024-10-13 03:00:00,NE,10713
2024-10-13 03:00:00,NE,13
2024-10-13 03:00:00,NE,10726
2024-10-13 03:00:00,NE,10790
2024-10-13 04:00:00,NE,138
2024-10-13 04:00:00,NE,10392
2024-10-13 04:00:00,NE,10080
2024-10-13 04:00:00,NE,10254
2024-10-13 05:00:00,NE,9878
2024-10-13 05:00:00,NE,45
2024-10-13 05:00:00,NE,9923
2024-10-13 05:00:00,NE,9610
2024-10-13 06:00:00,NE,9755
2024-10-13 06:00:00,NE,9300
2024-10-13 06:00:00,NE,9785
